run_id,trial_uid,ts_utc,approach,scenario,scenario_mode,attrs,rep,warmup,msg_bytes,seed,deterministic_payload,python_version,platform,machine,processor,epoch,merkle_root_prefix,ratchet_counter,attestation_n,relay_path,x25519_keygen_ms,ed25519_sign_ms,ed25519_verify_ms,aesgcm_enc_ms,aesgcm_dec_ms,oqs_kem_keygen_ms,oqs_kem_encap_ms,oqs_kem_decap_ms,http_encrypt_ms,http_encrypt_status,http_encrypt_up_bytes,http_encrypt_down_bytes,http_prepare_ms,http_prepare_status,http_prepare_up_bytes,http_prepare_down_bytes,http_sp_sign_ms,http_sp_sign_status,http_sp_sign_up_bytes,http_sp_sign_down_bytes,http_relay_ms,http_relay_status,http_relay_up_bytes,http_relay_down_bytes,http_log_ms,http_log_status,http_log_up_bytes,http_log_down_bytes,relay_policy_ms,relay_verify_ms,relay_total_ms,jsonapi_device_ms,jsonapi_device_n,jsonapi_logreq_ms,jsonapi_logreq_n,total_local_ms,total_remote_ms,total_end2end_ms,digest_hex_prefix,sig_b64_prefix,ct_b64_prefix,note,error_prefix,flask_url,json_api,pkg,device_name,device_edge,device_cid
cold,cold|hybrid+relay|cold|1|1|w1,2026-02-18T14:40:13Z,hybrid+relay,cold,batch_first,1,1,1,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,4.205,0.217,0.088,0.01,0.007,0.533,0.054,0.019,0.0,-1,0,0,3.698,200,4572,13342,3.894,200,81,200,31.271,400,12136,542,81.705,200,328,516,0.0,0.0,0.0,9.701,3,521.061,3605,5.134,120.568,125.701,2a1b75cad5ade4b51aba7428…,DN/TIU4hkoZcEY4oWIaQ7vKW…,Ggq+Qo6QL7TtT9eypSv159iFHAW2waCQ…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|2|w1,2026-02-18T14:40:14Z,hybrid+relay,cold,batch_first,1,2,1,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.212,0.14,0.316,0.019,0.015,0.158,0.22,0.082,0.0,-1,0,0,3.778,200,4572,13342,3.094,200,81,200,33.569,400,12136,542,59.66,200,328,516,0.0,0.0,0.0,9.857,3,525.331,3606,1.162,100.1,101.262,7e8cf53283b67f77cde23ddb…,BJ9gQVxWAw9xLwGgxA3gn6pp…,L2u7XrzHm7wm31Sk+obxu1lSpVuVVQ1S…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|3|w1,2026-02-18T14:40:15Z,hybrid+relay,cold,batch_first,1,3,1,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.21,0.123,0.255,0.017,0.013,0.159,0.072,0.043,0.0,-1,0,0,6.948,200,4572,13342,3.949,200,81,200,38.141,400,12136,542,60.437,200,328,516,0.0,0.0,0.0,10.055,3,547.71,3607,0.892,109.476,110.368,d7194d342608f5821201aa92…,blDx6lE6vrpl5I/FQx1vuGbk…,AN1LS4m4IwerEACcFaKOfkpqPotcRq5b…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|4|w1,2026-02-18T14:40:15Z,hybrid+relay,cold,batch_first,1,4,1,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.165,0.119,0.314,0.019,0.016,0.243,0.096,0.041,0.0,-1,0,0,4.438,200,4572,13342,3.04,200,81,200,34.256,400,12136,542,58.351,200,328,516,0.0,0.0,0.0,10.011,3,536.993,3608,1.012,100.086,101.098,99bce5945d93598bfee0ebca…,3IghLJxA7bmzyfbPyFKGh5UZ…,7eywtVzzZc0J7xsnu4lwHhpjAPVX7MsJ…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|5|w1,2026-02-18T14:40:16Z,hybrid+relay,cold,batch_first,1,5,1,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.129,0.078,0.177,0.011,0.007,0.103,0.057,0.027,0.0,-1,0,0,4.754,200,4572,13342,3.202,200,81,200,35.397,400,12136,542,67.501,200,328,516,0.0,0.0,0.0,10.239,3,540.788,3609,0.589,110.854,111.443,3981c559d4bcfdb1b0cc68f1…,UEbR1LsqlTOxNffKiVu7jtFw…,Yspt8cWrhhXibTwG6NsA/PBX/qhp/DcZ…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|1|w0,2026-02-18T14:40:17Z,hybrid+relay,cold,batch_first,1,1,0,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.134,0.057,0.103,0.014,0.006,0.105,0.042,0.017,0.0,-1,0,0,4.699,200,4572,13342,2.879,200,81,200,33.65,400,12136,542,63.113,200,328,516,0.0,0.0,0.0,9.723,3,623.485,3610,0.478,104.341,104.82,cef9fcb131c66d69982edf6a…,oxJiAyL4nDrTy2zGEzWFtRDd…,4mSGSh4UapmGOTTZthLtX/oS/2p4aU4k…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|2|w0,2026-02-18T14:40:18Z,hybrid+relay,cold,batch_first,1,2,0,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.084,0.043,0.09,0.009,0.005,0.07,0.033,0.016,0.0,-1,0,0,3.976,200,4572,13342,3.769,200,81,200,33.498,400,12136,542,60.089,200,328,516,0.0,0.0,0.0,12.833,3,717.823,3611,0.349,101.331,101.681,eb32bd8067cccfd635de2734…,9GbEXYe+7ranPBxSCg2qLyZ4…,1XLlkmrYtgzx28Mja2/3sBxPgXCaeE7n…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|3|w0,2026-02-18T14:40:19Z,hybrid+relay,cold,batch_first,1,3,0,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.209,0.128,0.287,0.018,0.013,0.166,0.077,0.035,0.0,-1,0,0,6.761,200,4572,13342,3.391,200,81,200,35.471,400,12136,542,92.462,200,328,516,0.0,0.0,0.0,9.456,3,666.409,3612,0.933,138.085,139.017,4b908b08a62024918baf6472…,xUakANNPIkh1Ty8rOcBj1Bzm…,eprLLMnhlFbIY7t1bjINfWi7xKdNwWdV…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|4|w0,2026-02-18T14:40:20Z,hybrid+relay,cold,batch_first,1,4,0,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.16,0.174,0.291,0.018,0.014,0.141,0.083,0.046,0.0,-1,0,0,4.807,200,4572,13342,3.19,200,81,200,51.174,400,12136,542,74.638,200,328,516,0.0,0.0,0.0,11.332,3,687.524,3613,0.927,133.81,134.737,bfff09c55424e6e27674be90…,lVNzboz065Oj7vpkXO6+KCFv…,n+qqWU46RNa3vQW2Pqz815cnCLe6qdx/…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
cold,cold|hybrid+relay|cold|1|5|w0,2026-02-18T14:40:21Z,hybrid+relay,cold,batch_first,1,5,0,2048,1337,1,3.12.3,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,x86_64,x86_64,0,genesis,7,0,,0.096,0.053,0.12,0.009,0.006,0.084,0.045,0.024,0.0,-1,0,0,4.719,200,4572,13343,3.698,200,81,200,45.518,400,12136,542,86.489,200,328,516,0.0,0.0,0.0,10.357,3,731.665,3614,0.438,140.424,140.862,83e3d940463fa193894099b6…,cDLmMIGUyx+b5hcIizzAttSH…,HbrOJaQ4aHBmz2WlY2xklJ1W8sjprxHE…,no_attestations_for_digest,,http://127.0.0.1:5000,http://127.0.0.1:7576,cbaac6adac62ffb47f35cae6b173e10b1da0a8a966033047ec22bc6b7ddad8ee,Device1,EdgeNode1::1220d84116973c8dd39e1086fec1f72cbae92a69c9bf3ceb4be03df82c286d45a3dc,006481b46b7d213b87b958ee17ae91cf094d01b027b493fe6eb7bcb58324c7000fca0312204a9be4e463c17a6f6029f9a71ae9469073380fdc07da7516b2dbef0e34b2321d
